gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,results_to,team_alive,team_id,team_name,team_rating,team_region,team_seed,team_slot,R64_picked,R32_picked,S16_picked,E8_picked,F4_picked,NCG_picked
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,261,Vermont,79.29,West,13,46,2.1%,1.0%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,9,Arizona State,81.94,West,11a,50,28.9%,3.8%,0.6%,0.3%,0.1%,0.0%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,94,Northern Kentucky,77.27,West,14,54,2.6%,1.1%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2440,Nevada,86.11,West,7,56,71.2%,20.6%,5.9%,1.6%,0.4%,0.2%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,149,Montana,76.17,West,15,62,10.9%,1.4%,0.7%,0.2%,0.1%,0.0%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,314,Iona,71.88,Midwest,16,66,23.6%,3.4%,0.8%,0.3%,0.1%,0.1%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,328,Utah State,82.26,Midwest,8,68,80.3%,33.9%,9.5%,3.3%,1.2%,0.4%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,166,New Mexico State,80.91,Midwest,12,74,39.9%,4.9%,1.2%,0.4%,0.2%,0.1%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,111,Northeastern,78.58,Midwest,13,78,2.9%,1.3%,0.3%,0.1%,0.1%,0.0%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,66,Iowa State,86.12,Midwest,6,80,43.3%,5.9%,1.3%,0.4%,0.2%,0.1%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2247,Georgia State,76.3,Midwest,14,86,3.3%,1.5%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2550,Seton Hall,82.2,Midwest,10,90,20.9%,4.8%,0.6%,0.4%,0.2%,0.1%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2000,Abilene Christian,72.33,Midwest,15,94,2.9%,1.3%,0.6%,0.1%,0.1%,0.0%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2241,Gardner-Webb,71.74,South,16,98,1.7%,0.8%,0.5%,0.4%,0.2%,0.1%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,145,Mississippi,81.64,South,8,100,35.3%,7.1%,2.5%,0.7%,0.3%,0.2%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,275,Wisconsin,86.54,South,5,104,76.4%,25.4%,8.7%,2.2%,0.4%,0.2%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2306,Kansas State,86.65,South,4,108,88.9%,57.3%,15.7%,5.5%,0.9%,0.3%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2608,Saint Mary's (CA),83.58,South,11,114,28.8%,7.4%,2.0%,0.5%,0.2%,0.1%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,295,Old Dominion,76.98,South,14,118,3.6%,1.5%,0.4%,0.2%,0.1%,0.0%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2132,Cincinnati,85.44,South,7,120,69.9%,14.5%,5.2%,1.4%,0.4%,0.2%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2142,Colgate,74.95,South,15,126,5.1%,1.6%,0.6%,0.2%,0.1%,0.0%
mens,2019-03-22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2428,North Carolina Central,65.48,East,16a,2,28.8%,7.4%,2.0%,0.5%,0.2%,0.1%
mens,2019-03-22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,218,Temple,79.39,East,11b,19,19.6%,3.4%,0.7%,0.2%,0.1%,0.1%
mens,2019-03-22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2504,Prairie View,69.57,West,16b,35,2.0%,0.9%,0.5%,0.4%,0.2%,0.1%
mens,2019-03-22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2599,St. John's (NY),78.84,West,11b,51,28.9%,3.8%,0.6%,0.3%,0.1%,0.0%
mens,2019-03-21,0,1.0,0.99178944155,0.9081155882780001,0.7172644383429999,0.522277938219,0.3188153037,0.191588351442,1,1,150,Duke,96.3,East,1,0,98.7%,94.1%,85.0%,61.9%,41.1%,27.1%
mens,2019-03-21,0,1.0,0.981433838804,0.8821988034799999,0.7267840670219999,0.490883936513,0.31297573808,0.17072654817000002,1,1,258,Virginia,95.22,South,1,96,98.3%,79.5%,69.4%,48.8%,20.2%,7.9%
mens,2019-03-21,0,1.0,1.0,0.9146946685359999,0.7268570402590001,0.506186474284,0.266961103395,0.15043672727,2,1,2250,Gonzaga,95.06,West,1,32,98.0%,89.1%,33.5%,22.0%,6.9%,3.8%
mens,2019-03-21,0,1.0,0.977912624507,0.862688419324,0.539831087143,0.33373270279399997,0.17074584265099998,0.083684933788,1,1,153,North Carolina,93.24,Midwest,1,64,98.0%,65.1%,29.2%,18.4%,13.5%,5.9%
mens,2019-03-21,0,1.0,1.0,0.8273705156810001,0.586292852376,0.240306644542,0.13034370924900002,0.070253366251,2,1,127,Michigan State,92.34,East,2,28,97.1%,81.0%,41.0%,16.9%,9.1%,5.3%
mens,2019-03-21,0,1.0,1.0,0.7179149905,0.468425548761,0.238653312699,0.113076368011,0.051544473152,2,1,96,Kentucky,91.35,Midwest,2,92,96.7%,87.2%,49.6%,15.1%,9.9%,3.7%
mens,2019-03-21,0,1.0,0.9497305512690001,0.6889623681270001,0.430245210701,0.201386238757,0.10802616220899999,0.048787517473,1,1,2633,Tennessee,91.34,South,2,124,97.4%,82.5%,48.6%,20.7%,5.7%,2.0%
mens,2019-03-21,0,1.0,1.0,0.761942485089,0.43491421515600004,0.17879542917599997,0.083995529188,0.042895314902,2,1,130,Michigan,91.2,West,2,60,96.5%,71.7%,35.1%,9.6%,2.6%,1.2%
mens,2019-03-21,0,1.0,0.906052266678,0.648334067731,0.348711201871,0.141517351099,0.056358528349,0.024988730635,1,1,2641,Texas Tech,89.65,West,3,52,94.9%,63.4%,41.0%,11.6%,3.3%,1.5%
mens,2019-03-21,0,1.0,1.0,0.53411867128,0.264020292282,0.110140148446,0.05584753713499999,0.023772803426,2,1,2509,Purdue,89.31,South,3,116,94.4%,64.9%,32.0%,11.8%,3.2%,1.2%
mens,2019-03-21,0,1.0,0.8884656550710001,0.617061363665,0.18770389948199998,0.10227042235,0.044287677572,0.019475761636,1,1,259,Virginia Tech,89.26,East,4,12,89.1%,57.1%,7.4%,3.0%,1.3%,0.6%
mens,2019-03-21,0,1.0,1.0,0.559680377223,0.234628424888,0.12024140278300001,0.048713529985,0.019183254524,2,1,2,Auburn,89.2,Midwest,5,72,59.8%,7.2%,1.7%,0.6%,0.2%,0.1%
mens,2019-03-21,0,1.0,1.0,0.6974801822059999,0.190478764712,0.08959078548499999,0.032790470317999997,0.013518556022999999,2,1,52,Florida State,88.79,West,4,44,96.5%,87.8%,57.8%,38.5%,22.3%,9.4%
mens,2019-03-21,0,1.0,1.0,0.440319622777,0.187840830502,0.097596844576,0.035608908471,0.012724393712,2,1,2305,Kansas,87.11,Midwest,4,76,97.1%,87.9%,58.9%,47.1%,28.0%,14.6%
mens,2019-03-21,0,1.0,0.891457522548,0.532146811092,0.228711521913,0.091612233113,0.033304817577,0.011861280201999998,1,1,248,Houston,87.89,Midwest,3,84,97.9%,84.7%,52.1%,20.8%,12.1%,5.5%
mens,2019-03-21,0,1.0,0.672818443491,0.328697222916,0.141421653599,0.056706060758,0.021923581227000003,0.008266414062,1,1,66,Iowa State,86.12,Midwest,6,80,43.3%,5.9%,1.3%,0.4%,0.2%,0.1%
mens,2019-03-21,0,1.0,1.0,0.46588132872,0.17481749744000002,0.055957637898000005,0.023206590571,0.008044629161,2,1,222,Villanova,87.29,South,6,112,74.9%,26.0%,4.8%,1.6%,0.6%,0.3%
mens,2019-03-21,0,1.0,0.60061374675,0.33032869611,0.08825398373500001,0.037611383226,0.017799113785,0.007054152248,1,1,275,Wisconsin,86.54,South,5,104,76.4%,25.4%,8.7%,2.2%,0.4%,0.2%
mens,2019-03-21,0,1.0,0.7666243343729999,0.40993425395099997,0.101531030156,0.040741888388,0.018128362881,0.006746673502,1,1,2306,Kansas State,86.65,South,4,108,88.9%,57.3%,15.7%,5.5%,0.9%,0.3%
mens,2019-03-21,0,1.0,1.0,0.559664300236,0.18069731836800002,0.042369250617000004,0.01471019454,0.005305486642,2,1,99,Louisiana State,86.58,East,3,20,94.1%,68.9%,33.9%,12.4%,6.6%,3.6%
mens,2019-03-21,0,1.0,1.0,0.44033569976400005,0.17338116576999998,0.050185242967,0.015046947864999998,0.004755810245,2,1,120,Maryland,85.23,East,6,16,79.1%,33.7%,7.8%,2.7%,1.0%,0.6%
mens,2019-03-21,0,1.0,0.6769018052,0.22869103114599998,0.105080067381,0.035156935704,0.013878183499,0.004579283365,1,1,2132,Cincinnati,85.44,South,7,120,69.9%,14.5%,5.2%,1.4%,0.4%,0.2%
mens,2019-03-21,0,1.0,1.0,0.2820850095,0.12315377818399999,0.039383381769,0.012058624235,0.0036634746720000002,2,1,2747,Wofford,85.52,Midwest,7,88,60.1%,4.5%,2.0%,0.6%,0.3%,0.1%
mens,2019-03-21,0,1.0,0.658103312458,0.237600559969,0.091454500522,0.026131566414999998,0.008862159377,0.0034198873330000003,1,1,2084,Buffalo,85.74,West,6,48,80.4%,31.3%,10.5%,4.1%,2.1%,1.1%
mens,2019-03-21,0,1.0,0.786447979008,0.30824464929,0.055504568536,0.021012618393,0.007016160845,0.002443301925,1,1,344,Mississippi State,85.11,East,5,8,77.2%,29.3%,3.7%,1.2%,0.4%,0.2%
mens,2019-03-21,0,1.0,1.0,0.238057514911,0.08896419524900001,0.022972620545999998,0.006555439377,0.002174625414,2,1,57,Florida,85.35,West,10,58,40.3%,5.7%,1.2%,0.3%,0.1%,0.0%
mens,2019-03-21,0,1.0,1.0,0.302519817794,0.051796559899000005,0.016998077845,0.00455027816,0.0014264625,2,1,93,Murray State,83.89,West,12,42,25.1%,2.8%,0.5%,0.3%,0.1%,0.1%
mens,2019-03-21,0,1.0,1.0,0.172629484319,0.059628663486,0.009580019952,0.003088754329,0.001042284518,2,1,135,Minnesota,82.69,East,10,26,22.8%,4.1%,1.1%,0.4%,0.2%,0.1%
mens,2019-03-21,0,1.0,0.327181556509,0.116970135745,0.03509191842,0.009958605036,0.002805334753,0.0007889603660000001,1,1,194,Ohio State,82.59,Midwest,11,82,56.8%,6.4%,1.5%,0.3%,0.2%,0.1%
mens,2019-03-21,0,1.0,0.529087523347,0.062473829373,0.028344384594999997,0.008369097739,0.002763880194,0.000764656868,1,1,201,Oklahoma,83.01,South,9,102,64.7%,15.2%,11.2%,4.2%,1.4%,0.8%
mens,2019-03-21,0,1.0,0.3230981948,0.073558728575,0.024706457599,0.006073487679,0.002231178851,0.000685495163,1,1,2294,Iowa,82.36,South,10,122,19.7%,3.4%,0.7%,0.2%,0.1%,0.0%
mens,2019-03-21,1,1.0,0.341896687542,0.08843428469,0.031713227162,0.008441614448,0.0018872228039999999,0.000503595107,1,1,9,Arizona State,81.94,West,11a,50,28.9%,3.8%,0.6%,0.3%,0.1%,0.0%
mens,2019-03-21,0,1.0,0.39938625325000005,0.188559936365,0.026181271483,0.006385205801,0.001891301513,0.000470488801,1,1,2483,Oregon,82.64,South,12,106,33.6%,4.5%,1.2%,0.2%,0.1%,0.0%
mens,2019-03-21,0,1.0,1.0,0.085305331464,0.03086763513,0.008832321698,0.001842787547,0.000461987989,2,1,239,Baylor,82.24,West,9,38,31.4%,3.9%,0.9%,0.3%,0.1%,0.1%
mens,2019-03-21,0,1.0,0.47091247665299996,0.051603652823,0.022253210683,0.006184747767000001,0.0017732575100000002,0.00042736765700000003,1,1,145,Mississippi,81.64,South,8,100,35.3%,7.1%,2.5%,0.7%,0.3%,0.2%
mens,2019-03-21,0,1.0,0.505994711567,0.06773531984799999,0.019424720403,0.006143137426,0.0015782313440000002,0.000407506133,1,1,328,Utah State,82.26,Midwest,8,68,80.3%,33.9%,9.5%,3.3%,1.2%,0.4%
mens,2019-03-21,0,1.0,0.504988958792,0.046189202965,0.017935616869000002,0.006187270497,0.0015010214300000002,0.000391520683,1,1,2670,Virginia Commonwealth,81.7,East,8,4,2.0%,0.8%,0.8%,0.3%,0.1%,0.1%
mens,2019-03-21,0,1.0,0.494005288433,0.065142172129,0.017967998324,0.005495920983,0.00139252587,0.000354959186,1,1,264,Washington,82.55,Midwest,9,70,38.0%,5.7%,1.2%,0.4%,0.1%,0.1%
mens,2019-03-21,0,1.0,0.49501104120800005,0.044669339835,0.014637050149999999,0.004274712991,0.001028091693,0.00026605347600000003,1,1,2116,Central Florida,81.72,East,9,6,68.7%,3.8%,1.9%,0.6%,0.3%,0.1%
mens,2019-03-21,0,1.0,0.213552020992,0.041506647887,0.00437600666,0.00107421431,0.00019230189,3.7934917e-05,1,1,2335,Liberty,78.02,East,12,10,30.2%,3.6%,1.1%,0.2%,0.2%,0.1%
mens,2019-03-21,0,1.0,0.233375665627,0.07117711357300001,0.006111063783,0.000950335692,0.00018495722699999999,3.0630414e-05,1,1,300,UC-Irvine,78.36,South,13,110,11.1%,2.7%,0.4%,0.1%,0.0%,0.0%
mens,2019-03-21,0,1.0,0.093947733322,0.025631087609,0.0042426600399999995,0.000533759003,8.5250057e-05,1.6735098e-05,1,1,94,Northern Kentucky,77.27,West,14,54,2.6%,1.1%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-21,0,1.0,0.11153434492900001,0.033187339158,0.00249700611,0.000455752644,8.054989e-05,1.5702505e-05,1,1,139,Saint Louis,77.01,East,13,14,5.6%,1.7%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-21,0,1.0,0.108542477452,0.022185830247,0.0031955791220000004,0.000449447999,6.3172791e-05,9.265501e-06,1,1,2247,Georgia State,76.3,Midwest,14,86,3.3%,1.5%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-21,0,1.0,0.050269448731000005,0.008787872152,0.001130474598,0.00011334825699999999,1.66726e-05,2.105748e-06,1,1,2142,Colgate,74.95,South,15,126,5.1%,1.6%,0.6%,0.2%,0.1%,0.0%
mens,2019-03-21,0,1.0,0.018566161196000002,0.003723714323,0.000540988543,4.5608134e-05,4.098958e-06,3.20602e-07,1,1,2241,Gardner-Webb,71.74,South,16,98,1.7%,0.8%,0.5%,0.4%,0.2%,0.1%
mens,2019-03-21,0,1.0,0.022087375493,0.004434088699,0.00030693874,2.6950063e-05,2.0280719999999998e-06,1.6343599999999998e-07,1,1,314,Iona,71.88,Midwest,16,66,23.6%,3.4%,0.8%,0.3%,0.1%,0.1%
mens,2019-03-21,1,1.0,0.00821055845,0.001025868922,8.141385e-05,5.912519e-06,5.18426e-07,5.215499999999999e-08,1,1,2449,North Dakota State,70.79,East,16b,3,1.3%,0.7%,0.5%,0.3%,0.1%,0.1%
mens,2019-03-21,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2057,Belmont,81.74,East,11a,18,19.6%,3.4%,0.7%,0.2%,0.1%,0.1%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,43,Yale,77.11,East,14,22,3.6%,1.4%,0.4%,0.2%,0.1%,0.0%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,97,Louisville,85.9,East,7,24,62.0%,12.2%,3.8%,1.0%,0.2%,0.1%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,71,Bradley,72.91,East,15,30,5.9%,1.8%,0.7%,0.2%,0.1%,0.0%
mens,2019-03-21,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,161,Fairleigh Dickinson,70.86,West,16a,34,2.0%,0.9%,0.5%,0.4%,0.2%,0.1%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,183,Syracuse,83.92,West,8,36,66.4%,7.5%,1.4%,0.5%,0.2%,0.1%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,269,Marquette,84.41,West,5,40,71.1%,11.2%,4.6%,1.4%,0.4%,0.2%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,261,Vermont,79.29,West,13,46,2.1%,1.0%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2440,Nevada,86.11,West,7,56,71.2%,20.6%,5.9%,1.6%,0.4%,0.2%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,149,Montana,76.17,West,15,62,10.9%,1.4%,0.7%,0.2%,0.1%,0.0%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,166,New Mexico State,80.91,Midwest,12,74,39.9%,4.9%,1.2%,0.4%,0.2%,0.1%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,111,Northeastern,78.58,Midwest,13,78,2.9%,1.3%,0.3%,0.1%,0.1%,0.0%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2550,Seton Hall,82.2,Midwest,10,90,20.9%,4.8%,0.6%,0.4%,0.2%,0.1%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2000,Abilene Christian,72.33,Midwest,15,94,2.9%,1.3%,0.6%,0.1%,0.1%,0.0%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2608,Saint Mary's (CA),83.58,South,11,114,28.8%,7.4%,2.0%,0.5%,0.2%,0.1%
mens,2019-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,295,Old Dominion,76.98,South,14,118,3.6%,1.5%,0.4%,0.2%,0.1%,0.0%
mens,2019-03-21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2428,North Carolina Central,65.48,East,16a,2,28.8%,7.4%,2.0%,0.5%,0.2%,0.1%
mens,2019-03-21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,218,Temple,79.39,East,11b,19,19.6%,3.4%,0.7%,0.2%,0.1%,0.1%
mens,2019-03-21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2504,Prairie View,69.57,West,16b,35,2.0%,0.9%,0.5%,0.4%,0.2%,0.1%
mens,2019-03-21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2599,St. John's (NY),78.84,West,11b,51,28.9%,3.8%,0.6%,0.3%,0.1%,0.0%
mens,2019-03-20,0,1.0,0.99178944155,0.9081155882780001,0.7172644383429999,0.524229343879,0.32165847461999997,0.19333443152,1,1,150,Duke,96.3,East,1,0,98.7%,94.1%,85.0%,61.9%,41.1%,27.1%
mens,2019-03-20,0,1.0,0.981433838804,0.8821988034799999,0.7267840670219999,0.49311267946099996,0.315199717458,0.172234608292,1,1,258,Virginia,95.22,South,1,96,98.3%,79.5%,69.4%,48.8%,20.2%,7.9%
mens,2019-03-20,0,1.0,0.9891899102539999,0.882550423841,0.7145539369600001,0.49504742976599997,0.26160993872,0.147749856037,1,1,2250,Gonzaga,95.02,West,1,32,98.0%,89.1%,33.5%,22.0%,6.9%,3.8%
mens,2019-03-20,0,1.0,0.977912624507,0.862688419324,0.567248609358,0.351064505728,0.17871724173099998,0.08731671329299999,1,1,153,North Carolina,93.24,Midwest,1,64,98.0%,65.1%,29.2%,18.4%,13.5%,5.9%
mens,2019-03-20,0,1.0,0.964466022879,0.739581919392,0.542835477002,0.22479120050999998,0.123678241602,0.067166882816,1,1,127,Michigan State,92.28,East,2,28,97.1%,81.0%,41.0%,16.9%,9.1%,5.3%
mens,2019-03-20,0,1.0,0.9691154154549999,0.731389742174,0.47355287712899996,0.24229658314199998,0.113744475902,0.051488689762,1,1,96,Kentucky,91.24,Midwest,2,92,96.7%,87.2%,49.6%,15.1%,9.9%,3.7%
mens,2019-03-20,0,1.0,0.9497305512690001,0.6889623681270001,0.441466891838,0.20595906415999998,0.110637674895,0.049961949799,1,1,2633,Tennessee,91.34,South,2,124,97.4%,82.5%,48.6%,20.7%,5.7%,2.0%
mens,2019-03-20,0,1.0,0.939970361755,0.690616653489,0.39563106838600004,0.166022802488,0.07823819260800001,0.040085909372,1,1,130,Michigan,91.04,West,2,60,96.5%,71.7%,35.1%,9.6%,2.6%,1.2%
mens,2019-03-20,0,1.0,0.906052266678,0.648334067731,0.34121274036300003,0.141156655185,0.05632340778,0.025034072602,1,1,2641,Texas Tech,89.65,West,3,52,94.9%,63.4%,41.0%,11.6%,3.3%,1.5%
mens,2019-03-20,0,1.0,0.880954341402,0.506146027617,0.248497223555,0.102969986768,0.052164143099,0.022144049117999998,1,1,2509,Purdue,89.04,South,3,116,94.4%,64.9%,32.0%,11.8%,3.2%,1.2%
mens,2019-03-20,0,1.0,0.8884656550710001,0.617061363665,0.18770389948199998,0.102976697097,0.044953666801000006,0.019771608508,1,1,259,Virginia Tech,89.26,East,4,12,89.1%,57.1%,7.4%,3.0%,1.3%,0.6%
mens,2019-03-20,0,1.0,0.7742128630230001,0.491551425663,0.209451876966,0.109578630185,0.045057709428000005,0.018024761313,1,1,2,Auburn,89.02,Midwest,5,72,59.8%,7.2%,1.7%,0.6%,0.2%,0.1%
mens,2019-03-20,0,1.0,0.891457522548,0.532146811092,0.234664774055,0.09559654283800001,0.034666720537,0.012343243487,1,1,248,Houston,87.89,Midwest,3,84,97.9%,84.7%,52.1%,20.8%,12.1%,5.5%
mens,2019-03-20,0,1.0,0.7902919432600001,0.536401097978,0.15366605258500002,0.072505178256,0.026997386016,0.011306507383999999,1,1,52,Florida State,88.44,West,4,44,96.5%,87.8%,57.8%,38.5%,22.3%,9.4%
mens,2019-03-20,0,1.0,0.825215986225,0.38269617297499997,0.156335056536,0.07913809824,0.027770796323000002,0.009591921267,1,1,2305,Kansas,86.3,Midwest,4,76,97.1%,87.9%,58.9%,47.1%,28.0%,14.6%
mens,2019-03-20,0,1.0,0.672818443491,0.328697222916,0.145097608928,0.059168840954,0.022819593205,0.008601787134,1,1,66,Iowa State,86.12,Midwest,6,80,43.3%,5.9%,1.3%,0.4%,0.2%,0.1%
mens,2019-03-20,0,1.0,0.60061374675,0.33032869611,0.08825398373500001,0.03799575706,0.018055747037,0.007172177709,1,1,275,Wisconsin,86.54,South,5,104,76.4%,25.4%,8.7%,2.2%,0.4%,0.2%
mens,2019-03-20,0,1.0,0.752671355034,0.39054490489699994,0.148670882394,0.048236917622,0.020356283867,0.007164165278000001,1,1,222,Villanova,86.96,South,6,112,74.9%,26.0%,4.8%,1.6%,0.6%,0.3%
mens,2019-03-20,0,1.0,0.7666243343729999,0.40993425395099997,0.101531030156,0.041188868551,0.01841035061,0.006868171998,1,1,2306,Kansas State,86.65,South,4,108,88.9%,57.3%,15.7%,5.5%,0.9%,0.3%
mens,2019-03-20,0,1.0,0.844167125989,0.490698181779,0.156626335555,0.037265107232,0.013234956007999999,0.004831415714,1,1,99,Louisiana State,86.37,East,3,20,94.1%,68.9%,33.9%,12.4%,6.6%,3.6%
mens,2019-03-20,0,1.0,0.6769018052,0.22869103114599998,0.109691831105,0.036514807109,0.014440923129,0.00476139588,1,1,2132,Cincinnati,85.44,South,7,120,69.9%,14.5%,5.2%,1.4%,0.4%,0.2%
mens,2019-03-20,0,1.0,0.677598713327,0.194237036393,0.108708949214,0.028928763706,0.010905326961,0.004201109848,1,1,97,Louisville,85.9,East,7,24,62.0%,12.2%,3.8%,1.0%,0.2%,0.1%
mens,2019-03-20,0,1.0,0.577826723869,0.18330731839000003,0.09543730494699999,0.035917956143,0.011209846658,0.004027577134,1,1,2440,Nevada,86.11,West,7,56,71.2%,20.6%,5.9%,1.6%,0.4%,0.2%
mens,2019-03-20,0,1.0,0.620621965798,0.312838109312,0.1253444157,0.037636526250999995,0.011819822736,0.0038606476010000002,1,1,120,Maryland,84.82,East,6,16,79.1%,33.7%,7.8%,2.7%,1.0%,0.6%
mens,2019-03-20,0,1.0,0.658103312458,0.237600559969,0.08864997148800001,0.026022613821,0.008844550281,0.0034228942109999997,1,1,2084,Buffalo,85.74,West,6,48,80.4%,31.3%,10.5%,4.1%,2.1%,1.1%
mens,2019-03-20,0,1.0,0.786447979008,0.30824464929,0.055504568536,0.021225928061,0.007158256627,0.00249372629,1,1,344,Mississippi State,85.11,East,5,8,77.2%,29.3%,3.7%,1.2%,0.4%,0.2%
mens,2019-03-20,0,1.0,0.6402276613610001,0.26369331069,0.053412402644,0.019290271346,0.006281539086,0.002342107069,1,1,269,Marquette,84.41,West,5,40,71.1%,11.2%,4.6%,1.4%,0.4%,0.2%
mens,2019-03-20,0,1.0,0.633499192858,0.185529987058,0.07865648794800001,0.025003347080000002,0.0074373192830000006,0.002204708996,1,1,2747,Wofford,84.38,Midwest,7,88,60.1%,4.5%,2.0%,0.6%,0.3%,0.1%
mens,2019-03-20,0,1.0,0.602978206888,0.079203168036,0.037510622879,0.013019723455999999,0.0038160204629999997,0.001297587431,1,1,183,Syracuse,83.92,West,8,36,66.4%,7.5%,1.4%,0.5%,0.2%,0.1%
mens,2019-03-20,0,1.0,0.422173276131,0.113816075176,0.042057355432,0.011017028201,0.003108223688,0.001022009588,1,1,57,Florida,83.95,West,10,58,40.3%,5.7%,1.2%,0.3%,0.1%,0.0%
mens,2019-03-20,0,1.0,0.327181556509,0.116970135745,0.036446372992,0.010599841832,0.0029778080219999997,0.000837253888,1,1,194,Ohio State,82.59,Midwest,11,82,56.8%,6.4%,1.5%,0.3%,0.2%,0.1%
mens,2019-03-20,0,1.0,0.529087523347,0.062473829373,0.028344384594999997,0.008492490109,0.002822743286,0.0007833502719999999,1,1,201,Oklahoma,83.01,South,9,102,64.7%,15.2%,11.2%,4.2%,1.4%,0.8%
mens,2019-03-20,0,1.0,0.3230981948,0.073558728575,0.026239667664000002,0.006412180527,0.002360137811,0.000724426539,1,1,2294,Iowa,82.36,South,10,122,19.7%,3.4%,0.7%,0.2%,0.1%,0.0%
mens,2019-03-20,1,1.0,0.379378034202,0.156506175641,0.037338534878,0.006634668883,0.001781967564,0.000504969422,1,1,2057,Belmont,81.74,East,11a,18,19.6%,3.4%,0.7%,0.2%,0.1%,0.1%
mens,2019-03-20,1,1.0,0.341896687542,0.08843428469,0.030690071224000002,0.008404625461000001,0.001883649273,0.00050454844,1,1,9,Arizona State,81.94,West,11a,50,28.9%,3.8%,0.6%,0.3%,0.1%,0.0%
mens,2019-03-20,0,1.0,0.39938625325000005,0.188559936365,0.026181271483,0.006493740502,0.001937321065,0.00048355736400000003,1,1,2483,Oregon,82.64,South,12,106,33.6%,4.5%,1.2%,0.2%,0.1%,0.0%
